idx,Output,Hypothesis,Entropy,Errors,Bridging score,3,2,1
1728,Sleet and precipitation are both forms of freezing.,Sleet is the precipitation when raindrops freeze as they fall.,0.02292966339,0,0.17,,,
1729,Structural geologists and paleontologists study fossils in the process of rock formation to study the history of rocks and environments on earth.,Structural geologists and paleontologists both study the history and processes of earth.,0.1664746177,0,0.98,,,
1730,Sedimentary rocks are the structure that are formed by sediment weathering together and cementing together.,Sedimentary rocks are a kind of structure that is formed by materials being deposited then buried then cemented together.,0.1867120076,0,0.98,,,
1731,Glacial movement can cause scratches in rocks.,Glacial movement often causes bedrock to appear polished and leaves scratches in rocks.,0.007417663411,0,0.00,,,
1732,Objects in mountains and bodies of water are part of those environments.,The environment has changed from a body of water to mountains.,0.5226422368,0,0.02,,,
1733,If something transfers energy to something else then that something else absorbs that energy and causes ice to melt.,The block of ice will melt.,0.07591584853,0,0.35,,,
1734,The least sunlight in the northern hemisphere causes water to be in the liquid state.,New york state has the least sunlight during december.,0.002176300188,0,0.00,,,
1735,The sun rising and setting is a kind of event that occurs once per day.,The sun rising and setting is the event that occurs once per day.,0.09135177469,0,0.99,,,
1736,The nucleus of an atom and the core of an atomic are surrounded by an almost empty space.,An atom has a positive core surrounded by mostly empty space.,0.02958196253,0,0.03,,,
1737,A sedimentary deposit contains high amounts of carbon chains with other elements attached to it.,A sedimentary deposit formed from organic material includes high amounts of carbon.,0.004096885227,0,0.00,,,
1738,"When a person moves, chemical energy is transformed into mechanical energy and then into shivers.","When a person shivers, chemical energy is converted to mechanical energy.",0.1080033549,0,0.17,,,
1739,Grease can decrease the force on the wheels moving against other surfaces.,Grease is used to decrease the friction on the wheels and gears moving on other surfaces.,0.01737077346,0,0.01,,,
1740,The periodic table of elements is the scientific model that can be used to describe the properties of an element.,The periodic table of elements is the model that can be used to determine the properties of elements.,0.4207971921,0,0.97,,,
1741,Pouring water onto soil is an example of erosion.,Pouring water onto soil is similar to the erosion on the canyon formation.,0.004574467192,0,0.00,,,
1742,The earth's atmosphere contains 78 percent nitrogen by mass.,Element nitrogen makes up most of the earth's atmosphere.,0.1112252555,0,0.91,,,
1743,"If something undergoes metamorphosis without going through a certain stage in that process, then that process was incomplete.",The insect has undergone incomplete metamorphosis.,0.003164223717,0,0.00,,,
1744,Magnifying glass can be used to see a leaf by making it appear bigger.,A hand lens can be used to see a leaf by magnification.,0.003371344981,0,0.01,,,
1745,The student is viewing the milky way galaxy.,The student observes the milky way galaxy at night.,0.005577322537,0,0.00,,,
1746,Claws are used by some birds to eat other animals.,Claws are used by some birds to catch food.,0.2497571041,0,0.81,,,
1747,Plant parts are a source of fibers and spices.,"Paper, spices, and fibers are products of plants.",0.02084214489,0,0.19,,,
1748,An insect is incomplete in the process of metamorphosis.,The insect has undergone incomplete metamorphosis.,0.1039043259,0,0.99,,,
1749,Looking at light is not seeing a reflection.,Looking at an image in a mirror is an example of light being reflected by a mirror.,0.001861399564,0,0.00,,,
1750,A physicist is a kind of scientist who studies mechanical energy to function a simple machine.,A physicist is the scientist who study the relationship between simple machines and energy.,0.997136873,0,0.95,,,N
1751,Humans changing an environment causes some rabbits to decrease in that meadow.,Humans / farmers planting fruit trees in a meadow causes rabbit populations to decrease in that meadow.,0.002599135095,0,0.00,,,
1752,Water will float on oil because water is more dense than oil.,Oil will float on water.,0.9936798659,0,0.02,,,C
1753,A sedimentary deposit contains organic material.,A sedimentary deposit formed from organic material includes high amounts of carbon.,0.002927674201,0,0.00,,,
1754,The nucleus of an atom is made of two protons and one neutron.,Most of the mass of an atom is located in the nucleus.,0.02913004946,0,0.00,,,
1755,The asteroid belt is a place where the presence of something can be found between mars and jupiter.,The asteroid belt that contains the largest concentration of asteroids is located between mars and jupiter.,0.008987153033,0,0.00,,,
1756,The function of the bark and cell wall of a tree is to protect the trunk of a trees.,A cell wall has a similar function to the bark of a tree.,0.09266802163,0,0.80,,,
1757,Looking similar means having something in common.,Children usually resemble parents.,0.002504116013,0,0.00,,,
1758,It is august in the southern hemisphere and winter in the northern hemisphere.,Andy will experience winter in southern hemisphere in august.,0.006523934758,0,0.01,,,
1759,The atom is the smallest particle that has the properties of aluminum.,Aluminum atom is the smallest particle that has the properties of aluminum.,0.05414945081,0,0.97,,,
1760,Gravity causes earth's moon to orbit planets.,Gravity causes the moon to orbit around the earth.,0.1210430392,0,0.46,,,
1761,Icy can be used to describe an object in the kuiper belt.,Objects in kuiper belt are icy.,0.937268316,0,0.95,E,,
1762,Wildfire is a fire in a forest.,A jack pine tree will disperse seeds after a wildfire.,0.002824295691,0,0.01,,,
1763,A student combined two substances together.,The student made a mixture by combining two substances together.,0.8817410731,0,0.74,,N,
1764,Salt water mixture is a mixture.,Salt water is a kind of mixture.,0.136578276,0,0.99,,,
1765,"As heat is absorbed from an egg to something else, the temperature of that heat source will decrease.",The water will increase in temperature and the egg will decrease in temperature.,0.008988299895,0,0.00,,,
1766,The small intestine is part of the digestive system that takes in nutrients from food into itself.,Nutrients are absorbed from food in the small intestine.,0.05116389976,0,1.00,,,
1767,Lungs and skin are both used for breathing air by birds and frogs.,The function of skin on frogs is similar to the function of lungs in birds.,0.07993102671,0,0.68,,,
1768,December has the least daylight in the northern hemisphere during the winter.,New york state has the least sunlight during december.,0.003013590878,0,0.00,,,
1769,Moving toward the source of light causes the light to appear brighter and the distance between the source and the object increases.,"As the distance of the star to earth decreases, the star will appear brighter.",0.02507108185,0,0.01,,,
1770,Rock composition is a property of the rock.,"Rocks are classified as igneous, sedimentary, or metamorphic based on how they are formed.",0.006824572292,0,0.05,,,
1771,Paper can be recycled / reused many times.,Notebook paper can be recycled many times.,0.004043718496,0,0.00,,,
1772,Refraction of light by separating light / splitting light into all different colors forms a rainbow.,A rainbow is formed by refraction of light by separating light / splitting light into all different colors.,0.05958127884,0,1.00,,,
1773,Class is used to describe the rock.,"Rocks can be classified as sedimentary, metamorphic, or igneous based on how the rock was formed.",0.004262840125,0,0.01,,,
1774,The person in the dark room and the person outside in the day is not looking.,The person outside cannot see the person in the dark room.,0.04076482281,0,0.91,,,
1775,A rheumatoid arthritis will happen first before it causes damage to the body's tissues.,The immune system becomes disordered first before rheumatoid arthritis occurs.,0.003638482511,0,0.05,,,
1776,Photovoltaic cells use solar energy to generate electricity.,Solar energy is a kind of renewable resource that is used by photovoltaic cells to produce electricity.,0.2151007751,0,0.99,,,
1777,Thermal conduction causes the heat flows from the frying pan to the cooler object through thermal energy.,Thermal conduction causes the heat flows from the burner to the frying pan.,0.01033898126,0,0.06,,,
